Subject,CourseTitle,CourseDescription,Component,Section,ClassNbr,Instructor,RequisitesAndConstraints,CreditUnits,Status,Waitlist,Campus,DeliveryType,Days/Times/Location,id,name,Times
Chem & Biochem Engineering,CBE 4421A - INTRO TO BIOMATERIALS ENGINRNG,"Course Description: An introduction of materials science and engineering topics. 2. The four materials classes (metals, ceramics, polymers, composites) will be addressed with emphasis upon the material types and material properties pertinent to their use in implanted medical devices. 3. The structure and properties of biologic tissues and biocompatibility. 4. Specific implant applications will be addressed. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,4950,A. Rizkalla,"RESTRICTED TO YRS 3 OR 4 CHEMICAL OR YR 4 GREEN PROCESS ENGINEERING OR YR 4 INTEGRATED ENGINEERING STUDENTS OR YR 3 CHEMICAL/HBA STUDENTS.
REQUISITES: Prerequisite(s): Engineering Science 1021A/B.",0.50,Not Full,0,Main,In Person,"M         9:30 AM - 10:30 AM ACEB-1415
  Tu       6:30 PM - 8:30 PM ACEB-1420",CBE 4421A,INTRO TO BIOMATERIALS ENGINRNG,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '10:30 AM'}, {'day': 'Tuesday', 'start': '6:30 PM', 'end': '8:30 PM'}]"
Chem & Biochem Engineering,CBE 4422B - NANOBIOTECHNOLOGY,"Course Description: Nanobiotechnology is an emerging frontier in nanotechnology. It integrates materials science, chemical engineering, physics and life science toward the biological and biochemical applications. This course introduces the fundamental concepts of nanobiotechnology and the upto-date application of nanotechnology in biomedical industries. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,7116,J. Zhang,"RESTRICTED TO YRS 3 & 4 CHEMICAL ENGINEERING STUDENTS.
REQUISITES: Prerequisite(s): Completion of third year of the Chemical Engineering program.",0.50,Not Full,0,Main,In Person,"    W     6:30 PM - 8:30 PM ACEB-1420
      Th   10:30 AM - 11:30 AM HSB-11",CBE 4422B,NANOBIOTECHNOLOGY,"[{'day': 'Wednesday', 'start': '6:30 PM', 'end': '8:30 PM'}, {'day': 'Thursday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Chem & Biochem Engineering,CBE 4422B - NANOBIOTECHNOLOGY,"Course Description: Nanobiotechnology is an emerging frontier in nanotechnology. It integrates materials science, chemical engineering, physics and life science toward the biological and biochemical applications. This course introduces the fundamental concepts of nanobiotechnology and the upto-date application of nanotechnology in biomedical industries. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,7116,J. Zhang,"RESTRICTED TO YRS 3 & 4 CHEMICAL ENGINEERING STUDENTS.
REQUISITES: Prerequisite(s): Completion of third year of the Chemical Engineering program.",0.50,Not Full,0,Main,In Person,"    W     6:30 PM - 8:30 PM ACEB-1420
      Th   10:30 AM - 11:30 AM HSB-11",CBE 4422B,NANOBIOTECHNOLOGY,"[{'day': 'Wednesday', 'start': '6:30 PM', 'end': '8:30 PM'}, {'day': 'Thursday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Chem & Biochem Engineering,CBE 4423B - TISSUE ENGINEERING,"Course Description: Integrates principles of engineering and life sciences towards the fundamental understanding of structure-function relationships in normal and pathological mammalian tissues. The course will cover the applications of engineering design concepts and molecular cell biology to understand the development of biological substitutes to restore, maintain or improve tissue/organ function. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,10220,A. Paul,"REQUISITES: Prerequisite(s): CBE 2290A/B, CBE 2221A/B, CBE 3322A/B, CBE 3324A/B.",0.50,Not Full,0,Main,In Person,"      Th   8:30 AM - 10:30 AM SEB-2094
      Th   1:30 PM - 2:30 PM SEB-2094",CBE 4423B,TISSUE ENGINEERING,"[{'day': 'Thursday', 'start': '8:30 AM', 'end': '10:30 AM'}, {'day': 'Thursday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Chem & Biochem Engineering,CBE 4423B - TISSUE ENGINEERING,"Course Description: Integrates principles of engineering and life sciences towards the fundamental understanding of structure-function relationships in normal and pathological mammalian tissues. The course will cover the applications of engineering design concepts and molecular cell biology to understand the development of biological substitutes to restore, maintain or improve tissue/organ function. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,10220,A. Paul,"REQUISITES: Prerequisite(s): CBE 2290A/B, CBE 2221A/B, CBE 3322A/B, CBE 3324A/B.",0.50,Not Full,0,Main,In Person,"      Th   8:30 AM - 10:30 AM SEB-2094
      Th   1:30 PM - 2:30 PM SEB-2094",CBE 4423B,TISSUE ENGINEERING,"[{'day': 'Thursday', 'start': '8:30 AM', 'end': '10:30 AM'}, {'day': 'Thursday', 'start': '1:30 PM', 'end': '2:30 PM'}]"
Chem & Biochem Engineering,CBE 4425 - BIOCHEM & ENV ENGINEER PROJECT,"Course Description: Selection and investigation of a biochemical engineering problem. Analytical and/or experimental work is carried out by individual students under the supervision of a faculty member. Progress reports, a final engineering report and a public lecture are required. It is the responsibility of the student to identify a supervisor and suitable engineering problem for investigation before registering in the course. Antirequisite(s): GPE 4415, CBE 4415, CEE 4440, MME 4410. Extra Information: 6 laboratory hours.",LEC,001,6919,D. Karamanev,"RESTRICTED TO YR 4 CHEMICAL ENGINEERING STUDENTS IN THE BIOCHEM OPTION.
REQUISITES: Prerequisite(s): Completion of third year of the Chemical Engineering program with a minimum 78% third year term average and permission of the department.",1.00,Not Full,0,Main,In Person,          -,CBE 4425,BIOCHEM & ENV ENGINEER PROJECT,
Chem & Biochem Engineering,CBE 4428A - INTRO TO NANOENGINEERING,"Course Description: An introduction to fundamental concepts in nanoengineering, emphasizing limitations of macroscale models and presenting alternative molecular approaches to the engineering of nanoscale systems. Extra Information: 3.0 lecture hours, 1.0 tutorial hours.",LEC,001,9807,M. Boutilier,REQUISITES: Prerequisite(s): NMM 2277A/B or the former Applied Mathematics 2277A/B or NMM 2276A/B or the former Applied Mathematics 2276A/B; CBE 2214A/B or MME 2204A/B.,0.50,Not Full,0,Main,In Person,"M         6:30 PM - 8:30 PM SEB-2099
      Th   11:30 AM - 12:30 PM SEB-2099",CBE 4428A,INTRO TO NANOENGINEERING,"[{'day': 'Monday', 'start': '6:30 PM', 'end': '8:30 PM'}, {'day': 'Thursday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Chem & Biochem Engineering,CBE 4428A - INTRO TO NANOENGINEERING,"Course Description: An introduction to fundamental concepts in nanoengineering, emphasizing limitations of macroscale models and presenting alternative molecular approaches to the engineering of nanoscale systems. Extra Information: 3.0 lecture hours, 1.0 tutorial hours.",LEC,001,9807,M. Boutilier,REQUISITES: Prerequisite(s): NMM 2277A/B or the former Applied Mathematics 2277A/B or NMM 2276A/B or the former Applied Mathematics 2276A/B; CBE 2214A/B or MME 2204A/B.,0.50,Not Full,0,Main,In Person,"M         6:30 PM - 8:30 PM SEB-2099
      Th   11:30 AM - 12:30 PM SEB-2099",CBE 4428A,INTRO TO NANOENGINEERING,"[{'day': 'Monday', 'start': '6:30 PM', 'end': '8:30 PM'}, {'day': 'Thursday', 'start': '11:30 AM', 'end': '12:30 PM'}]"
Chem & Biochem Engineering,CBE 4432A - ENERGY & FUELS PRD SYSTEMS,"Course Description: This course introduces students to different sources of energy and fuels and their production systems, operations, feedstock and products characteristics. Description of main conversion processes and their evolution will be discussed in the context of environmental and economic considerations. Current trends and future of the industry will be addressed. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,8202,A. Prakash,"REQUISITES: Prerequisite(s): CBE 2206A/B, CBE 3315A/B.",0.50,Not Full,0,Main,In Person,"    W     1:30 PM - 2:30 PM ACEB-1420
      Th   5:30 PM - 6:30 PM FNB-1250
        F 2:30 PM - 3:30 PM ACEB-1450",CBE 4432A,ENERGY & FUELS PRD SYSTEMS,"[{'day': 'Wednesday', 'start': '1:30 PM', 'end': '2:30 PM'}, {'day': 'Thursday', 'start': '5:30 PM', 'end': '6:30 PM'}, {'day': 'Friday', 'start': '2:30 PM', 'end': '3:30 PM'}]"
Chem & Biochem Engineering,CBE 4432A - ENERGY & FUELS PRD SYSTEMS,"Course Description: This course introduces students to different sources of energy and fuels and their production systems, operations, feedstock and products characteristics. Description of main conversion processes and their evolution will be discussed in the context of environmental and economic considerations. Current trends and future of the industry will be addressed. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,8202,A. Prakash,"REQUISITES: Prerequisite(s): CBE 2206A/B, CBE 3315A/B.",0.50,Not Full,0,Main,In Person,"    W     1:30 PM - 2:30 PM ACEB-1420
      Th   5:30 PM - 6:30 PM FNB-1250
        F 2:30 PM - 3:30 PM ACEB-1450",CBE 4432A,ENERGY & FUELS PRD SYSTEMS,"[{'day': 'Wednesday', 'start': '1:30 PM', 'end': '2:30 PM'}, {'day': 'Thursday', 'start': '5:30 PM', 'end': '6:30 PM'}, {'day': 'Friday', 'start': '2:30 PM', 'end': '3:30 PM'}]"
Chem & Biochem Engineering,CBE 4432A - ENERGY & FUELS PRD SYSTEMS,"Course Description: This course introduces students to different sources of energy and fuels and their production systems, operations, feedstock and products characteristics. Description of main conversion processes and their evolution will be discussed in the context of environmental and economic considerations. Current trends and future of the industry will be addressed. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,8202,A. Prakash,"REQUISITES: Prerequisite(s): CBE 2206A/B, CBE 3315A/B.",0.50,Not Full,0,Main,In Person,"    W     1:30 PM - 2:30 PM ACEB-1420
      Th   5:30 PM - 6:30 PM FNB-1250
        F 2:30 PM - 3:30 PM ACEB-1450",CBE 4432A,ENERGY & FUELS PRD SYSTEMS,"[{'day': 'Wednesday', 'start': '1:30 PM', 'end': '2:30 PM'}, {'day': 'Thursday', 'start': '5:30 PM', 'end': '6:30 PM'}, {'day': 'Friday', 'start': '2:30 PM', 'end': '3:30 PM'}]"
Chem & Biochem Engineering,CBE 4485B - ENERGY AND SOCIETY,"Course Description: Energy is the greatest challenge facing humanity in the 21st century. This course will cover the historical aspects of energy conversion and use by humans, the types of energy available (including both renewable and non-renewable), their conversion to useful forms of energy, conversion efficiency, and cost of conversion. A very important aspect of the course is the environmental effect of energy conversion. The atmospheric pollution by greenhouse gases as well as conventional pollutants during energy conversion will be discussed. The main methods of pollution reduction by power industries will be presented. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,8204,D. Karamanev,REQUISITES: Prerequisite(s): CBE 2220A/B.,0.50,Not Full,0,Main,In Person,"M         8:30 AM - 10:30 AM SEB-2099
        F 8:30 AM - 9:30 AM HSB-9",CBE 4485B,ENERGY AND SOCIETY,"[{'day': 'Monday', 'start': '8:30 AM', 'end': '10:30 AM'}, {'day': 'Friday', 'start': '8:30 AM', 'end': '9:30 AM'}]"
Chem & Biochem Engineering,CBE 4485B - ENERGY AND SOCIETY,"Course Description: Energy is the greatest challenge facing humanity in the 21st century. This course will cover the historical aspects of energy conversion and use by humans, the types of energy available (including both renewable and non-renewable), their conversion to useful forms of energy, conversion efficiency, and cost of conversion. A very important aspect of the course is the environmental effect of energy conversion. The atmospheric pollution by greenhouse gases as well as conventional pollutants during energy conversion will be discussed. The main methods of pollution reduction by power industries will be presented. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,8204,D. Karamanev,REQUISITES: Prerequisite(s): CBE 2220A/B.,0.50,Not Full,0,Main,In Person,"M         8:30 AM - 10:30 AM SEB-2099
        F 8:30 AM - 9:30 AM HSB-9",CBE 4485B,ENERGY AND SOCIETY,"[{'day': 'Monday', 'start': '8:30 AM', 'end': '10:30 AM'}, {'day': 'Friday', 'start': '8:30 AM', 'end': '9:30 AM'}]"
Chem & Biochem Engineering,CBE 4493B - POLYMER ENGINEERING,"Course Description: The basics of polymer science and engineering are covered. The theory of macromolecules, macromolecular chemistry and fundamentals of polymerization are discussed. Specific manufacturing processes and polymer types are considered. Antirequisite(s): Chemistry 3320A/B, the former CBE 3392A/B. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,10222,"A. Hrymak
P. Charpentier","REQUISITES: Prerequisite(s): CBE 2207A/B or Chemistry 2213A/B and Chemistry 2223B or the former Chemistry 2216, or GPE 2214A/B.",0.50,Not Full,0,Main,In Person,"M         12:30 PM - 2:30 PM AHB-1B02
        F 9:30 AM - 10:30 AM SH-3307",CBE 4493B,POLYMER ENGINEERING,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '2:30 PM'}, {'day': 'Friday', 'start': '9:30 AM', 'end': '10:30 AM'}]"
Chem & Biochem Engineering,CBE 4493B - POLYMER ENGINEERING,"Course Description: The basics of polymer science and engineering are covered. The theory of macromolecules, macromolecular chemistry and fundamentals of polymerization are discussed. Specific manufacturing processes and polymer types are considered. Antirequisite(s): Chemistry 3320A/B, the former CBE 3392A/B. Extra Information: 3 lecture hours, 1 tutorial hour.",LEC,001,10222,"A. Hrymak
P. Charpentier","REQUISITES: Prerequisite(s): CBE 2207A/B or Chemistry 2213A/B and Chemistry 2223B or the former Chemistry 2216, or GPE 2214A/B.",0.50,Not Full,0,Main,In Person,"M         12:30 PM - 2:30 PM AHB-1B02
        F 9:30 AM - 10:30 AM SH-3307",CBE 4493B,POLYMER ENGINEERING,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '2:30 PM'}, {'day': 'Friday', 'start': '9:30 AM', 'end': '10:30 AM'}]"
Chem & Biochem Engineering,CBE 4497 - CHEMICAL PROCESS & PLNT DESIGN,"Course Description: A design is prepared for a full-scale chemical process. This involves the detailed design of all major pieces of equipment, an estimate of the requirements for new materials and energy, and a calculation of total costs. Problem formulation, alternative design solutions and professional decision making are emphasized. Antirequisite(s): GPE 4497, CEE 4441, ECE 4416, MME 4499, SE 4450, ES 4499, MSE 4499, ECE 4415. Extra Information: 2 lecture hours, 3 tutorial hours.",LEC,001,3710,S. Barghi,"RESTRICTED TO YR 4 CHEMICAL ENGINEERING STUDENTS AND YR 4 CHEMICAL/HBA STUDENTS.
REQUISITES: Prerequisite(s): CBE 2220A/B, CBE 2224A/B, CBE 3315A/B, CBE 3322A/B, CBE 3323A/B, CBE 3324A/B, and CBE 3318A/B and CBE 3319A/B.",1.00,Not Full,0,Main,In Person,  Tu       8:30 AM - 10:30 AM SH-2317,CBE 4497,CHEMICAL PROCESS & PLNT DESIGN,"[{'day': 'Tuesday', 'start': '8:30 AM', 'end': '10:30 AM'}]"
Chem & Biochem Engineering,CBE 4498 - BIOCHEM PROCESS & PLANT DESIGN,"Course Description: A design is prepared for a full-scale biochemical process. This involves the detailed design of all major pieces of equipment, an estimate of the requirements for new materials and energy, and a calculation of total costs. Problem formulation, alternative design solutions and professional decision making are emphasized. Antirequisite(s): CBE 4497, CEE 4441, ECE 4415, ECE 4416, ES 4499, GPE 4497, MME 4499, MSE 4499, SE 4450. Extra Information: 2 lecture hours, 3 tutorial hours.",LEC,001,8206,S. Barghi,"REQUISITES: Prerequisite(s): CBE 3315A/B, CBE 3318A/B, CBE 3319A/B, CBE 3322A/B, CBE 3323A/B, CBE 3324A/B, CBE 3330A/B.",1.00,Not Full,0,Main,In Person,  Tu       8:30 AM - 10:30 AM SH-2317,CBE 4498,BIOCHEM PROCESS & PLANT DESIGN,"[{'day': 'Tuesday', 'start': '8:30 AM', 'end': '10:30 AM'}]"
Chemical Biology,CHEMBIO 4500E - RESEARCH PROJECT IN CHEM BIO,"Course Description: The major laboratory course for students in the Honours Specialization in Chemical Biology. Under the supervision of a faculty member, students will work on an independent research project, submit reports, write a thesis describing research findings and present and defend their findings in an oral seminar. Professional development activities include: skills for critical analysis of research, writing technical reports, ethics. Antirequisite(s): Biochemistry 4483E, Biochemistry 4486E, Chemistry 4491E, the former Biochemistry 4485E. Extra Information: 15 laboratory hours/week.",LEC,001,5460,K. Yeung,"RESTRICTED TO YEAR 4 HONORS SPECIALIZATION IN CHEMICAL BIOLOGY.
REQUISITES: Prerequisite(s): Biochemistry 3380G, Biochemistry 3381A and Biochemistry 3382A with marks of at least 70% in each; Chemistry 2271A, Chemistry 2272F, Chemistry 2273A, Chemistry 2374A, Chemistry 2281G, Chemistry 2283G, Chemistry 2384B; 1.0 course from: Chemistry 3371F, Chemistry 3372F/G, Chemistry 3373F, Chemistry 3374A/B; and registration in Year 4 of the Honours Specialization in Chemical Biology.",1.50,Not Full,0,Main,In Person,        F 2:30 PM - 4:30 PM WIRB-1170,CHEMBIO 4500E,RESEARCH PROJECT IN CHEM BIO,"[{'day': 'Friday', 'start': '2:30 PM', 'end': '4:30 PM'}]"
Civil & Envrnmntl Engineering,CEE 2202A - MECHANICS OF MATERIALS,"Course Description: Concept of stress and strain; axially loaded members; second moment of area; elastic torsion of circular shafts; bending and shearing stresses in beams; transformation of stress and strain; stresses in thin-walled pressure vessels; design of beams and introduction to beam deflection. Antirequisite(s): MME 2202A/B. Extra Information: 3 lecture hours, 3 tutorial hours.",LEC,001,3649,M. Nehdi,"RESTRICTED TO CIVIL OR INTEGRATED ENGINEERING STUDENTS.
REQUISITES: Prerequisite(s): Engineering Science 1022A/B/Y, NMM 1412A/B or the former Applied Mathematics 1412A/B.",0.50,Not Full,0,Main,In Person,"      Th   1:30 PM - 3:30 PM HSB-35
        F 12:30 PM - 1:30 PM HSB-35",CEE 2202A,MECHANICS OF MATERIALS,"[{'day': 'Thursday', 'start': '1:30 PM', 'end': '3:30 PM'}, {'day': 'Friday', 'start': '12:30 PM', 'end': '1:30 PM'}]"
